0,0.04769,0,2.8081e-05,0,0,0,0.0076596,1.267e-05,0.057211,0.059336,1.8273e-05,0.00077861,0,0.0008008,5.953e-06,0,0,0,0.03857,0,0,7.1427e-06,7.7108e-06,0,0,0.00028433,0.00030084,0,6.9738e-05,0,0.037485,0.00082166,6.7372e-05,0,0.00046306,0.00036018,1.0013e-06,8.917e-06,0,0,2.3907e-07,0.00060515,4.0806e-05,0.00017067,0.0074178,0,0,4.2306e-06,0,3.9358e-06,0,0,0,0,0,0,0,0,0.025268,0.0095145,0,0,0,0,0,0,0.096094,1.4932e-05,0.066024,0,0,0,0,0,0,0,8.3736e-06,0.0031374,0,0,1.5468e-05,0
0.04769,0,0,0,0,0,0.00026867,5.6912e-05,0,0.0099619,0,0,8.3941e-06,9.077e-06,0,0,0.00023508,0,0,0,0.00060955,0,0.027071,0,0.00039654,6.8217e-06,0,0.0073217,0.00028885,1.1373e-06,3.8227e-06,0,6.2841e-05,8.789e-07,0,0,0,0.00051462,0,0,7.0494e-08,0,0.00027667,0,0,0,0.037376,0,0,0,0,0,0.0036778,0,0.002895,0,0,0,8.7426e-05,0,0.0081742,0,6.3548e-06,0,0.081638,0.0039366,0,0,0,0,0,0,0,0,0,0,0,0,0.0069634,0,3.1349e-06,0,0
0,0,0,0,0,5.2994e-05,0,0,0,0,2.3395e-05,0,0,0.096871,0,0,0,0,0.0091405,0,0,0,0,0,0,0.0086933,2.2221e-06,0,0,0,0,0,0.0087262,0,0,0.005784,0,0.0006321,1.3525e-06,0,9.2479e-06,0,0,0,0.00050909,0.00016925,0,0,7.7583e-05,0,7.214e-05,0,0.0001528,0,0,0,0,0,0,0,0,0.021148,0,0,0,0,0.072167,0.0087014,0.00058466,0,0,0.00016,4.4903e-05,0,0.00024828,0.00064738,0,0,2.3204e-05,0,5.2832e-05,0,0
2.8081e-05,0,0,0,0.00072708,0,0.00032307,0,7.0889e-06,0,0,0.086528,0,5.1886e-05,0,2.068e-06,0,0,0,0,0,0,0,0,0.092438,0.0078676,0,0,0,0,0,0,0,0.00011409,6.3152e-06,0,0.00033237,0.0064021,4.8998e-06,0,0,0,0,0,0,0,0,6.4786e-05,0,0,0,0,0.087212,0,0,0.0017694,0,0,0,5.806e-05,0,0,0,0,0.00079588,7.2293e-07,0,0.08764,0.0089462,0.060873,0,0,0.0094767,0,0,0.00081093,0,5.3712e-05,0,0,0,0,0.0008583
0,0,0,0.00072708,0,0,0,0,2.6129e-06,0,0,0,0,0.0061809,0.00013234,0,0.00029817,0,4.2297e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8414e-05,1.2017e-06,0,0,0,0.06305,0.00055273,6.5567e-05,0,0,0,0.021875,6.5477e-06,0,0,0,4.0051e-06,0.00084096,0.0089951,0,0,0,0,0,6.3312e-05,0,0,0,0.0019595,0,0,0.036312,0,0,0.00067174,0,9.0938e-05,0.038157,0,0,0,0.00071724,0,0,0,0,0,5.0437e-05,0,0.00066165,0
0,0,5.2994e-05,0,0,0,0,0,0,0,0.0088835,7.5551e-06,0,0,0,0.00093462,0,0,0,8.9545e-06,2.4171e-05,0,0,0,0,0.097452,0,0.0050301,0,0,0.017363,0,0,0,0,0,0.0010866,0.092122,0.00038683,0.048537,0.00042944,8.5404e-05,7.5619e-06,0,0,0,0,0.08089,0,6.6827e-05,8.4378e-06,0,0,0,0.0010406,0,0,0,3.5209e-05,0,0.00098444,0,0,0.0030145,0.056159,0.096952,0,0,7.1328e-06,0,0,0,7.4557e-05,0,5.0472e-06,0,0.071606,0,0,0,6.63e-05,0,1.2331e-05
0,0.00026867,0,0.00032307,0,0,0,0,7.4289e-05,6.3762e-05,0,0,0,0,0,0.036772,0,0.008971,0,0.0045423,1.3612e-06,0,0.00057413,0,0,0,0.0041496,0,7.5809e-05,0,0,0,0.0065931,0,0.0085016,0,0,0,1.0427e-06,0.0002194,0,0,0.0004125,0,0,0.040857,1.3258e-06,0,0,0.033535,0,0.00060511,6.1948e-05,0,0,4.9038e-06,0,2.1427e-05,7.3771e-06,0,0,0,3.2507e-06,7.0028e-05,0.020663,0,0,3.4865e-05,0,0,0,0,0.00031257,6.5071e-05,0,0.00071849,0,0.0037065,2.48e-06,0,9.1618e-05,0,1.7922e-05
0.0076596,5.6912e-05,0,0,0,0,0,0,0,0,0,0,7.334e-06,0,0.00039491,0,0,3.4634e-06,0,0,0,5.9192e-05,0,0,0.00078609,8.7591e-06,0,0.00048972,0,0,0.00024101,0,9.1649e-05,0.095081,0,0.001476,0,0.00047571,0,0,0,0,7.7078e-05,0,3.0127e-06,0.00059567,0.0049122,0,0,0,0.055866,5.762e-05,2.9987e-05,0,0.00062749,0.00039427,0.00069061,3.7101e-06,0,0.00047079,6.6659e-05,0.009451,0,0,0.00079474,0,0,0.0022901,0,0.085884,0,0,0,0,0.05918,0,3.5309e-06,0,0,0.017604,0,0,0.00070488
1.267e-05,0,0,7.0889e-06,2.6129e-06,0,7.4289e-05,0,0,0,0.00010512,0,0,0,0,0.0067862,0,0,0,0.00069018,0.0079289,0,0,0,0.00043051,0.054414,0,8.4522e-05,1.6216e-05,0,8.0421e-05,0,0,0.00014914,3.6051e-05,7.3528e-05,0,0.022495,0,0,9.0481e-06,0,0,7.2753e-06,4.8742e-05,0.056699,0,0,0,0,0.0018793,2.2773e-05,2.5308e-06,0,0.0031988,0.012019,0,0.00019948,0,6.3705e-05,0,0.038118,0,0,0,6.0176e-07,0,0,0,0.0020192,0,0,0,8.6502e-07,0,1.0176e-06,8.256e-06,0,0.08393,0,0,0,0.0070322
0.057211,0.0099619,0,0,0,0,6.3762e-05,0,0,0,9.5529e-06,9.9298e-05,0,0,0,0,0,0,4.4627e-06,0,0,0,0,0.063855,1.5326e-05,6.7953e-06,0.0060477,1.6911e-05,5.0797e-05,0.00085189,6.4199e-06,0,0,0,8.8511e-06,0,0.020569,0.061334,0.0098909,0.00017644,0,0,0.00010043,0,0.0035303,9.0945e-05,6.9923e-05,0,0.0058938,6.4238e-06,0,0,0,0.035728,0,0,0.0023305,0,0,8.9843e-05,0,0,1.4537e-05,0,0,0,0,0.00075292,0,0,8.5117e-06,0.0079932,0,0,0.0090453,0.00012444,3.9879e-06,0.015962,0,0,0.0022534,0,0
