0,0,0,0.064358,0,0,0,0,0.00061949,0,0.00026162,1.3581e-06,0,0.00052064,0,0,0.007167,0,8.7133e-06,0.0001271,0.00084004,0.0062025,0,0.047439,0,0,0,0.0046369,0.00011841,0,0,4.2939e-05,0,0.015563,0,0,0.0020501,0,6.0051e-05,0,0,0,0.00059763,0,9.4493e-05,0.00026084,0,6.4305e-06,0,2.6386e-05,0.00029879,0,0.00241,0,0.0070443,0,0,0.022134,0,0.012928,0.00084175,0.00093272,0,0,0,0.0029619,0,7.818e-05,4.8357e-05,0,0,0,0,0.055349,0,0,0,1.7009e-06,0,0,0.0058862,0.014188,0
0,0,0,5.8178e-05,0.042339,0,0,0.00099059,0,0,0,2.3318e-05,0,9.5949e-05,0,0.000654,0,0.067306,8.363e-05,0,0.039402,0,0,0.012667,0,0,0,0.030797,0,0,0,0,0,0,0.035899,5.2397e-06,0,0.023203,0.023872,0,0,0,0.00024896,0.034921,0,0,0,0,0,0,0,0,0,0.00098184,0,0,2.8249e-06,7.5545e-06,0,3.2415e-06,0,0.0056952,0,0,0,0.0091074,0,0,0.0079916,0.0007157,0,0.00038975,0,5.1298e-05,0,0,0,0,0,0,0,7.6111e-05,0
0,0,0,0,5.58e-06,0,3.1456e-06,0.0054251,9.6501e-05,0,0,0.0010918,0,0,0.0087723,2.5482e-06,0,0,0,1.3349e-05,0.035173,2.9331e-06,0.074199,0,0,0,0,6.2079e-06,5.1687e-05,0.00020914,0,5.5537e-05,0.035271,0,0,0,0,0.051695,0,0,0,0,0.005026,4.4048e-05,0.00087728,9.3365e-06,3.373e-06,0,0,0,0.0086913,0,0,9.0192e-05,9.1947e-06,0.013657,0,4.484e-05,0,0,0.0031994,0,0,0,0,0.066247,9.6875e-06,0.0015405,0.00020058,0.0061468,0,0,0,4.2079e-06,0,0,0.00051107,7.2474e-06,0,0,0,0.0086737,0
0.064358,5.8178e-05,0,0,0.0053533,0,0,0.0057247,0,0,0.074854,0.0058475,0,0,7.9816e-05,0,0.024109,0,0,0,0.071279,0.00085411,1.4534e-05,8.7571e-05,0,0.0035637,0,0,0,0,0,0,0,0.0080695,0.062021,3.1034e-06,0,1.0645e-05,0,0,0,8.1308e-05,0.020683,6.3906e-06,0,3.08e-06,0,0,0,0,0,0.00088434,0,0,0,0,0.039182,0,0.0060125,0,0.027153,0,3.0878e-05,0,0,0,0,0,0,0,0.05597,0,0,0.0066035,0,0,0.00019909,8.5151e-06,0.0064473,8.2158e-05,0.00041198,0,0
0,0.042339,5.58e-06,0.0053533,0,0,0,0,0,0.0077961,0.0051472,5.4443e-06,0.000758,0.0001473,0,0.00044485,0.00079271,0,0,1.6279e-05,0,0,0,0,0.0005002,0,0,0,0,0,0,0.001021,0.0065398,0,0,0,0,0,0,0.00071704,0,0,0.097182,0,0,0,0,7.0258e-07,0.038604,9.3113e-05,0.0050954,8.0071e-05,8.4362e-05,0.044164,4.8391e-07,0.054141,7.0121e-05,0.0076037,0.0034846,0,0.054697,0.0057069,0,0,0,0,0,0,0,0,0,0,0,0,3.6352e-06,0,0,0,0.02655,0.0030705,0,0,1.6403e-06
0,0,0,0,0,0,0.0035196,0,0,0.00094252,0.0082918,0,0,8.2325e-06,0,0,0,0,0,0,0.03572,0.007791,0.00047238,0.00087546,0,0,0.0006552,0,1.281e-05,0,0,0,3.5421e-06,0,0,0,0,0,0.0091177,0,0,0.0028748,0,0.0003325,0,0,6.1475e-05,0.087706,0.063124,1.6048e-06,0,6.9078e-05,0,0.0082969,0,0,0.0062154,0,0,0,0.0072801,0,0,0,0,0,0,0.032936,0.0019403,0,9.5355e-06,0,0,8.5343e-06,0.084492,3.8276e-06,9.6391e-06,0,2.5694e-06,0,0,7.7886e-05,5.9372e-05
0,0,3.1456e-06,0,0,0.0035196,0,0.00014945,0,0,0,0,0,0,0,0,0,0.0088703,0.00025489,4.5361e-05,0.047356,0,2.3777e-05,0,0,5.8933e-05,0,0,0,0,0,0,0.0072102,0.0068238,0,0,0,0,0,0,0,6.7972e-05,0.0039099,0.070257,0,0.0065909,0.0069337,0.00024916,0.076306,0.0069058,0,0,0,0,0,6.0396e-06,0,0.00085309,0,1.1551e-05,0,0,0.054397,0.00093167,0,0,3.6162e-06,7.0893e-05,6.5626e-06,0,6.0403e-05,0.0049664,0.00087866,0.0002287,0.076366,0,0,0,3.0901e-05,0,0,0,0.0048806
0,0.00099059,0.0054251,0.0057247,0,0,0.00014945,0,0,0,0.035996,0,0,0,0.00037721,5.3555e-07,6.4953e-05,0,0,5.8421e-06,0.052457,0,0,0,0,0,0,0,0,0.074965,0.00078252,0,0,0.053251,0,7.9718e-07,0,0.061022,0.00027965,0,0,0,0,8.7773e-05,0,0,0.0006531,2.0106e-05,0,0,0,0,0,9.4123e-06,4.1524e-05,0,0.00058066,0,0,1.1883e-05,0,0,0.097348,0,0,0,0,0,9.1785e-05,0,0,0,3.0317e-06,9.5375e-05,0,0.0063201,0,0,0,0,0,7.9874e-05,8.3813e-05
0.00061949,0,9.6501e-05,0,0,0,0,0,0,0,0.0029037,0,0.070005,0,0.0022649,6.7565e-05,5.4233e-06,0.0081433,9.9806e-05,0,0,0,0,0,0,0,0,0,0,0,0.0096445,0,0,0,1.0561e-07,0,0,0.00011356,0.027557,4.1148e-07,0.0089905,0.027652,0,0,9.6978e-06,0.090883,6.4546e-05,0,0,0,2.5899e-05,0,0,0,0.063697,0,0,0,0,9.5609e-06,0,0,0.009399,0.0094453,0,1.7909e-06,0,0.086081,0,0,0,0,0,6.5134e-05,0,0,0,0,0.0060495,0.038414,0,0,0
0,0,0,0,0.0077961,0.00094252,0,0,0,0,4.9103e-05,0,0,0.027764,0,4.5925e-06,0,0,0,8.0912e-06,0,0.009794,0,0,0,0,9.4283e-05,0,0,0.0088939,2.0985e-06,0,3.5171e-06,0.0068204,0,0,4.0942e-05,0,1.4844e-06,0,0,0,6.9469e-06,0,0,4.3522e-05,0,3.4056e-06,8.0046e-05,3.8246e-05,0.0010561,0,0,0,0,0,0,3.4071e-05,0.00082234,0,0,2.4327e-07,6.3455e-07,0,4.927e-05,0,0,0,0,0,0,8.1957e-06,0,0,0.032865,5.8346e-05,0,0,4.1723e-05,0,0.081756,0.074311,0.093855
0.00026162,0,0,0.074854,0.0051472,0.0082918,0,0.035996,0.0029037,4.9103e-05,0,0,2.0677e-06,0,0.00066065,0,9.5584e-06,5.1262e-06,0,0,0.00042466,0,0,0.00070761,0.00095968,0,0,0,0,0,0,0,0.00042007,0,4.6291e-05,4.5235e-05,0,0,0,0.00011568,6.3202e-05,0.0008535,0,0.00049399,6.0541e-06,0,0,0.073937,5.2126e-05,0.0024946,0,0,0,0,8.1942e-06,4.0255e-05,1.5901e-06,0,0,0,0,2.5408e-05,0,0,0,0.00060303,0,0,1.9443e-06,0,5.1593e-06,0,0,0.00012628,0,0.0006427,0,0.00072498,0,0,3.1566e-06,0,0
1.3581e-06,2.3318e-05,0.0010918,0.0058475,5.4443e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035466,0,0.019934,0,0,7.1966e-06,1.5178e-05,0,0.0037474,9.4231e-06,0,0,0,0,4.4802e-05,0,9.1877e-06,0.068132,2.0495e-06,0,0,0,0.0003918,0.0038138,0,4.6324e-05,0,0,0,1.5703e-05,0,0.0017658,0,0.033121,0,0.037325,0,0.0016442,0,0,5.9313e-06,0.0035493,0,0.041741,0.090601,0,0,0,0,0,0,0,0,0,0,2.3766e-06,0.069696,0,0.0078192,0.0074004,0,0.0079029,0,0
0,0,0,0,0.000758,0,0,0,0.070005,0,2.0677e-06,0,0,0.0044208,0,0,0,0,0.020903,0,0,0,0,0,9.6962e-06,0,0,0,0.033826,0,0,0,0,0.0049123,0,0,0,0,1.1318e-05,0.094914,0,0.018949,0,3.4575e-05,4.7586e-06,0.026651,0,0,0,0,0,0,5.5551e-05,0,0,0.0099125,0,0.028807,0.0092265,0,0,0,0,0.00060621,0.033833,0,2.3696e-06,3.7466e-05,0,0,0,0,0,0.058611,0,0.00050884,0.0075532,1.527e-06,0,0,0,0,0.0022632
0.00052064,9.5949e-05,0,0,0.0001473,8.2325e-06,0,0,0,0.027764,0,0,0.0044208,0,0,0,0,0,0,0,0,0.00085663,0,0,3.8636e-05,0.0057671,0,0,0.063229,0.00081246,0,0,0,0.051535,0.0026508,0,0,0,5.3808e-06,0,0,0,0,0,0,0.038509,0,0,8.7416e-05,0,0.0012033,0,0.0026647,0,0,8.8953e-05,0,0,0,0.0007876,0,0,3.9018e-06,0,0,0.0075019,4.0447e-05,0,0.00083832,0,1.7943e-07,0,0,6.7992e-06,0.044153,1.8648e-06,0,0,0,3.9913e-06,0,0.0070795,2.6379e-06
0,0,0.0087723,7.9816e-05,0,0,0,0.00037721,0.0022649,0,0.00066065,0,0,0,0,0,6.428e-05,0,0,0,0,0,0,0,0.00045349,0.062106,0,0,0,4.2019e-06,0,5.3459e-05,0,3.834e-06,1.6929e-06,0,3.3103e-05,6.3416e-06,0.0095181,0,0,0,0,0,0,0,0,6.7996e-05,0,0,0,0,0,1.0145e-06,0,0,0,1.4108e-05,0,0.018228,0,0,0.098163,0,0.063835,0,0,5.3168e-07,0,0,0,6.9267e-05,8.6514e-06,7.4036e-06,0,0.0027039,0,0,0,0,0,0,0
0,0.000654,2.5482e-06,0,0.00044485,0,0,5.3555e-07,6.7565e-05,4.5925e-06,0,0,0,0,0,0,0.0042914,0,0.003536,4.4817e-06,4.0468e-05,0,0,0,0,0,0,1.6104e-06,0.0001973,0,0.00069552,0,0.012008,0,0,0,0,8.7702e-06,8.215e-05,0.00041854,0,0,0,0,0.0060596,0,0,0,0.0071247,0,0,0,0,0.070132,0,0.08944,7.5517e-06,0,0,0,2.0736e-05,0,0.0003601,8.311e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0020301,5.2133e-05,0,0,0,7.2254e-05,8.8163e-05
0.007167,0,0,0.024109,0.00079271,0,0,6.4953e-05,5.4233e-06,0,9.5584e-06,0,0,0,6.428e-05,0.0042914,0,0,0,8.1439e-06,1.8901e-05,5.6595e-06,0,0.0005543,0,0.0074058,0,1.8096e-06,0.077762,7.7713e-05,0,0.089839,6.9647e-06,0.096656,0.0099156,0.0011961,0.0046148,0,6.5027e-05,3.3875e-05,0.00073497,0,0,3.1679e-05,0,0,0,0,0,0,2.6348e-06,0.0072559,0.064527,0.004077,0.008,0.052798,0,5.2893e-06,3.2857e-05,0,0,0,0,0,0,0,0,6.4847e-07,0,0,0,0,0,0.0015372,0,0,0,0,0.00066085,0,0,0,0
0,0.067306,0,0,0,0,0.0088703,0,0.0081433,0,5.1262e-06,0,0,0,0,0,0,0,0.063698,0,0.092295,0,0,0,0,0,0,0,0.085632,0,3.4372e-06,0.00039982,0,2.3644e-06,0,0.00044151,0,0,5.868e-06,8.8161e-05,0,0,0,0,0,0,4.3063e-05,0,4.8891e-05,0,0,4.6863e-05,0,0,0,0,6.7862e-06,6.2227e-05,0,0,0,0,0,0,0,0.052603,0.0050857,0,0,3.669e-05,0,0,0,9.3371e-05,2.9738e-06,0.00056086,0.00054215,0.00094751,2.6957e-06,0,0.00031074,0,0.0050463
8.7133e-06,8.363e-05,0,0,0,0,0.00025489,0,9.9806e-05,0,0,0,0.020903,0,0,0.003536,0,0.063698,0,0,5.7467e-06,1.0447e-05,0.0042086,0,0,0.0010756,9.0961e-06,0.00078598,0,0.089798,0.021405,0,0,0,0,0,0,0.00066798,0,0,1.1743e-05,0.00089135,0,0,0,0,0,0,0.0044806,0,2.8252e-06,0,0,0,0,0.061653,0,0,0,0.00020478,0,0.0032152,0,0.0099783,0,0,0.0071628,0.0076029,0,1.2638e-06,0.04916,0.00061693,0,0,0,0,0,0,0.033118,0,0.093785,0.009819,0
0.0001271,0,1.3349e-05,0,1.6279e-05,0,4.5361e-05,5.8421e-06,0,8.0912e-06,0,0.00035466,0,0,0,4.4817e-06,8.1439e-06,0,0,0,0,0,3.284e-05,0,0,0,0,0,0.00064255,3.2889e-05,0,0,1.9065e-06,0.00031055,0,0,0,0,0,0,0,2.8048e-06,0,0,0,0,0.0086902,0.00074684,0,0,0.0056541,6.4363e-05,0.0033092,0,0,0,3.2286e-05,0.0099663,0,0,6.1723e-06,0,0.011151,5.2292e-06,0,3.04e-05,0.00058571,0,8.8978e-05,8.6092e-06,0,0.061281,0,0,0.051511,0,7.6294e-06,0.0019754,0.053299,0,0,0,0
0.00084004,0.039402,0.035173,0.071279,0,0.03572,0.047356,0.052457,0,0,0.00042466,0,0,0,0,4.0468e-05,1.8901e-05,0.092295,5.7467e-06,0,0,0,0,0,0.00021649,0,0,0,0,0,0,0.00049344,0,0,0,0.00079817,0,0,0.00028796,0,0,0,7.0172e-05,0,0,0.033053,0,7.6427e-05,0.083871,5.4035e-06,7.4835e-06,0,0.0008501,0,0,3.4653e-05,0,0,4.9104e-05,6.5931e-06,0.008509,0,0,0,0,3.1567e-05,5.4538e-05,0,0.013537,0,0,0.0015892,9.2526e-05,0,0.041517,0,0,0,0,9.3214e-06,0,4.5381e-06,0
0.0062025,0,2.9331e-06,0.00085411,0,0.007791,0,0,0,0.009794,0,0.019934,0,0.00085663,0,0,5.6595e-06,0,1.0447e-05,0,0,0,0,0,0.0093859,0,0,0.00035158,0,0,0,1.4623e-06,0,0,0,0,2.1285e-06,0.00032563,0.0065918,0,0.00072924,0,0.0063324,0,0,0.00016171,6.4265e-05,0.064109,0,0,0,0,0.064212,5.9868e-05,0,0,0.00060105,0,0,0.0034184,0,0,0,5.3497e-06,0,0,0,0,0,0,0,0,0.00081428,0,5.7218e-06,0,0,0,0,6.2158e-06,0,0,6.9505e-05
0,0,0.074199,1.4534e-05,0,0.00047238,2.3777e-05,0,0,0,0,0,0,0,0,0,0,0,0.0042086,3.284e-05,0,0,0,0,0,0.00094601,0,0,0,0,0,8.4857e-05,0,0,0.00052748,0.00061641,0.0050711,1.8166e-06,0,0.00093947,0,0,0,0,0.0087173,0,0,0.000546,0,0,0.0076239,0.0029355,0.080208,9.5391e-06,0.0003623,0.0033505,0,0,0.00050419,0,0.0086094,0,0,5.4904e-06,0.00089256,0,8.1719e-06,0,2.0813e-05,0,0.0072147,0,0,3.7547e-05,8.1665e-06,0,7.5621e-05,0,0.00035414,0.0095023,0,5.2257e-06,0
0.047439,0.012667,0,8.7571e-05,0,0.00087546,0,0,0,0,0.00070761,0,0,0,0,0,0.0005543,0,0,0,0,0,0,0,0.00060151,6.3547e-05,0,0,0,0,4.1477e-06,0,0,0,0.00058683,0,0,0,0,0,0,0.003263,0,9.6424e-07,4.0869e-05,0,0,0,0.0052634,0,0.00016625,0,2.1667e-05,0,0,0,0.011262,0.049453,0,0,0,0,3.046e-05,0.0005401,0,0,1.3854e-06,0.00073073,0,0,0,0,2.7961e-06,0.00064428,0,0,0.000559,0,0.00046152,0.0002322,0,0.075044,0
0,0,0,0,0.0005002,0,0,0,0,0,0.00095968,7.1966e-06,9.6962e-06,3.8636e-05,0.00045349,0,0,0,0,0,0.00021649,0.0093859,0,0.00060151,0,8.4604e-06,0,0,0,0,0,6.1583e-06,0,0,0,0,0.00063261,0.012618,0,5.7e-05,0,1.5964e-06,0,0,0,0,8.1765e-05,0,0,1.7239e-06,0.00030985,0.0026249,0,0,0.049175,0,0,0.0071407,9.3626e-05,0.02393,0.088533,0,0,3.4257e-05,0,0,0,2.9382e-05,0.00095599,0,0.055139,0,0,0.066943,0,0,0,0,0,0,7.6731e-05,0,0.0088763
0,0,0,0.0035637,0,0,5.8933e-05,0,0,0,0,1.5178e-05,0,0.0057671,0.062106,0,0.0074058,0,0.0010756,0,0,0,0.00094601,6.3547e-05,8.4604e-06,0,0,3.7342e-05,0,0,0,0,0,0,0,0,0,0,0,0,8.1913e-06,0.02402,0.018445,8.8963e-05,0.00031748,0,0,0,0,0,0,0,0,0,0,0,0,0.0049511,0.013582,4.7079e-05,0,0,0,0,0,0,0,0.009625,1.7248e-05,0.0028452,0,7.6601e-06,0,0,0.00061216,2.5581e-06,0,0,0.00025356,1.0633e-06,0,0,0
0,0,0,0,0,0.0006552,0,0,0,9.4283e-05,0,0,0,0,0,0,0,0,9.0961e-06,0,0,0,0,0,0,0,0,0,0,0,0,4.0055e-06,0,0,0,0,0,0,5.2012e-06,0,0,0,0,0,0.0022763,0.080099,0,0,0.017993,0,0.010115,0,0,9.2829e-05,0.0039997,0.084806,0,7.9159e-05,0,0,0.080285,0,8.3569e-06,0,0,0,0,0.0044336,4.3309e-06,0.0014313,0,0,0.092217,5.0735e-05,0.00013472,0,0,0.00058322,0,5.2496e-05,0.00095237,0,0
